	searchindex	old	/*$wgDBPrefix*/protected_titles	tag_summary	pagelinks	imagelinks	querycache_info	recentchanges	validate	revision	globalnamespaces	page	user_groups	recentlinkchanges	config	valid_tag	querycachetwo	groups	categorylinks	hitcounter	user_properties	text	msg_resource	trackbacks	random	image	job	logging	log_search	change_tag	category	ipblocks	imageredirects	user_former_groups	protected_titles	blobs	interwiki	externallinks	user_rights	updatelog	msg_resource_links	page_restrictions	globalinterwiki	user_restrictions	oldimage	page_props	site_stats	redirect	querycache	langlinks	watchlist	globaltemplatelinks	l10n_cache	links	user_newtalk	transcache	math	concurrencycheck	objectcache	brokenlinks	external_user	module_deps	uploadstash	templatelinks	cur	iwlinks	filearchive	archive	group	user	linkscc	
ipblocks	6	2	0	0	6	6	2	9	0	6	0	6	2	0	0	4	8	0	6	0	0	2	0	6	0	8	6	9	4	4	4	-	1	0	4	0	8	2	1	4	0	2	0	0	7	1	2	6	7	6	6	0	4	0	3	1	2	0	4	0	4	0	0	6	2	4	8	8	0	9	0
imageredirects	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
user_former_groups	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
protected_titles	4	0	3	0	4	4	0	4	0	6	0	4	2	0	0	4	4	0	4	0	0	0	0	6	0	4	4	4	4	4	4	4	1	0	-	0	4	0	0	4	0	2	0	1	4	2	0	4	4	4	4	0	4	0	1	0	0	0	0	0	4	0	0	4	0	4	4	4	0	4	0
blobs	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
interwiki	6	0	0	0	6	6	2	6	0	6	0	6	2	0	0	4	8	0	6	0	0	2	0	6	1	6	6	6	4	4	4	8	0	0	4	0	-	2	0	5	0	2	0	0	6	0	2	6	8	6	6	0	4	0	4	1	2	0	4	0	4	0	0	6	0	4	6	6	0	6	0
externallinks	2	0	0	0	2	2	2	2	0	2	0	2	2	0	0	0	2	0	2	0	0	2	0	2	0	2	2	2	0	0	0	2	0	0	0	0	2	-	0	0	0	2	0	0	2	0	2	2	2	2	2	0	0	0	2	2	2	0	2	0	0	0	0	3	0	0	2	2	0	2	0
user_rights	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0
updatelog	4	0	0	0	4	4	0	4	0	4	0	4	0	0	0	4	4	0	4	0	0	0	0	4	0	4	4	4	4	4	5	4	0	0	4	0	5	0	0	-	0	0	0	0	4	0	0	4	4	4	4	0	4	0	1	0	0	0	0	0	4	0	0	4	0	4	4	4	0	4	0
msg_resource_links	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
page_restrictions	2	0	0	0	2	2	2	2	0	4	0	2	4	0	0	0	2	0	2	0	0	2	0	4	0	2	2	4	0	0	0	2	0	0	2	0	2	2	0	0	0	-	0	1	2	2	2	2	2	2	2	0	0	0	2	1	2	0	2	0	0	0	0	2	0	0	2	2	0	2	0
globalinterwiki	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
user_restrictions	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
oldimage	6	0	0	0	7	6	2	6	0	7	0	6	2	0	0	4	6	1	6	0	0	2	0	6	0	14	6	6	4	4	4	7	0	0	4	0	6	2	0	4	0	2	0	0	-	0	2	6	6	6	6	0	4	0	3	2	2	0	2	0	4	0	0	6	0	4	8	6	1	6	0
page_props	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	1	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
site_stats	2	0	0	0	2	2	2	2	0	2	0	2	2	0	0	0	2	0	3	0	0	2	0	2	0	2	2	3	0	0	0	2	0	0	0	0	2	2	0	0	0	2	0	0	2	0	-	2	2	2	2	0	0	0	2	1	2	0	2	0	0	0	0	2	0	0	2	2	0	2	0
redirect	6	0	0	0	6	6	2	6	0	6	0	6	2	1	0	4	7	0	6	0	0	2	0	6	0	6	6	6	5	4	4	6	0	0	4	0	6	2	0	4	0	2	0	0	6	0	2	-	6	6	6	0	5	0	3	1	2	0	2	0	4	0	0	6	0	4	6	6	0	7	0
querycache	6	0	0	0	6	6	2	8	0	6	0	8	2	0	0	4	8	0	6	0	0	2	0	6	0	6	6	8	4	4	4	7	0	0	4	0	8	2	0	4	0	2	0	0	6	0	2	6	-	6	8	0	4	0	3	1	2	0	5	0	4	0	0	6	0	4	6	8	0	7	0
langlinks	6	0	0	0	6	6	3	6	0	6	0	6	2	0	0	4	6	0	6	0	0	2	0	6	0	6	6	6	4	4	4	6	0	0	4	0	6	2	0	4	0	2	0	0	6	0	2	6	6	-	6	0	4	0	3	1	2	0	2	0	4	0	0	6	0	4	6	6	0	6	0
watchlist	6	1	0	0	6	6	2	8	0	7	0	9	2	0	0	4	6	0	6	0	0	3	0	6	0	6	6	8	4	4	4	6	0	0	4	0	6	2	0	4	0	2	0	0	6	0	2	6	8	6	-	0	4	0	5	1	2	0	2	0	4	0	0	6	1	4	6	8	0	8	0
globaltemplatelinks	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
l10n_cache	4	0	0	0	4	4	0	4	0	4	0	4	0	0	0	4	4	0	4	0	0	0	0	4	0	4	4	4	4	4	4	4	0	0	4	0	4	0	0	4	0	0	0	0	4	0	0	5	4	4	4	0	-	0	1	0	0	0	0	0	4	0	0	4	0	4	4	4	0	4	0
links	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
user_newtalk	3	1	0	0	3	3	2	3	0	4	0	4	2	0	0	1	3	0	4	0	0	4	0	3	0	3	3	3	1	1	1	3	0	0	1	0	4	2	0	1	0	2	0	0	3	0	2	3	3	3	5	0	1	0	-	1	2	0	2	0	1	0	0	3	1	1	3	5	0	5	0
transcache	1	0	0	0	1	1	3	3	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	2	1	3	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	2	0	1	1	1	1	1	0	0	0	1	-	1	0	1	0	1	0	0	1	0	0	4	1	0	1	0
math	2	0	0	0	2	2	2	2	0	2	0	2	2	0	0	0	2	0	2	0	1	2	0	2	0	2	2	2	0	0	0	2	0	0	0	0	2	2	0	0	0	2	0	0	2	0	2	2	2	2	2	0	0	0	2	1	-	0	2	0	0	0	0	2	0	0	2	2	0	2	0
concurrencycheck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0
objectcache	2	0	0	0	2	2	2	2	0	2	0	2	2	0	0	0	4	0	3	0	0	2	0	2	0	2	2	2	0	0	0	4	0	0	0	0	4	2	0	0	0	2	0	1	2	0	2	2	5	2	2	0	0	0	2	1	2	0	-	0	0	0	0	2	0	0	2	2	0	2	0
brokenlinks	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	1
