	phpbb_privmsgs	phpbb_styles_theme	phpbb_acl_roles	phpbb_lang	phpbb_forums_access	phpbb_extension_groups	phpbb_styles_imageset_data	phpbb_acl_groups	phpbb_forums_watch	phpbb_styles_imageset	phpbb_drafts	phpbb_modules	phpbb_bbcodes	phpbb_profile_fields	phpbb_privmsgs_to	phpbb_ext	phpbb_user_group	phpbb_confirm	phpbb_sessions	phpbb_forums	phpbb_profile_fields_data	phpbb_icons	phpbb_user_notifications	phpbb_acl_options	phpbb_sessions_keys	phpbb_search_wordlist	phpbb_topics_watch	phpbb_reports_reasons	phpbb_styles_template	phpbb_warnings	phpbb_topics_posted	phpbb_users	phpbb_reports	phpbb_migrations	phpbb_poll_options	phpbb_acl_users	phpbb_login_attempts	phpbb_profile_fields_lang	phpbb_disallow	phpbb_notification_types	phpbb_attachments	phpbb_zebra	phpbb_bots	phpbb_moderator_cache	phpbb_topics_track	phpbb_log	phpbb_groups	phpbb_profile_lang	phpbb_smilies	phpbb_topics	phpbb_privmsgs_rules	phpbb_ranks	phpbb_styles_template_data	phpbb_styles	phpbb_teampage	phpbb_bookmarks	phpbb_search_wordmatch	phpbb_extensions	phpbb_acl_roles_data	phpbb_posts	phpbb_poll_votes	phpbb_banlist	phpbb_config_text	phpbb_notifications	phpbb_config	phpbb_words	phpbb_privmsgs_folder	phpbb_search_results	phpbb_sitelist	phpbb_forums_track	
phpbb_privmsgs	-	2	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	3	0	0	7	2	0	0	0	0	0	2	0	0	0	2	2	0	0	3	0	0	4	0	0	0	2	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0
phpbb_styles_theme	2	-	0	0	0	0	23	0	0	25	2	0	2	22	0	20	0	0	0	7	0	0	0	0	0	0	0	0	32	0	0	20	12	4	0	0	8	0	2	0	0	0	2	2	0	0	20	0	0	2	0	0	26	29	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0
phpbb_acl_roles	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phpbb_lang	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phpbb_forums_access	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phpbb_extension_groups	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phpbb_styles_imageset_data	0	23	0	0	0	0	-	0	0	24	0	0	2	19	0	15	0	0	0	4	0	0	0	0	0	0	0	0	23	0	0	15	7	2	0	0	8	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	23	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
phpbb_acl_groups	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phpbb_forums_watch	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phpbb_styles_imageset	2	25	0	0	0	0	24	0	0	-	2	0	2	19	0	15	0	0	0	6	0	0	0	0	0	0	0	0	25	0	0	18	7	2	0	0	8	0	2	0	0	0	2	2	0	0	19	0	0	3	0	0	23	24	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0
